type_clean;pieces;chambres;prix;neuf_flag;surface;terrain;etage_clean;ville;code_postal
appartement;3;2;310000;0;91.0;0.0;5;Villeurbanne;69100
appartement;3;2;250520;1;60.7;0.0;1;Villeurbanne;69100
appartement;3;2;360000;0;64.0;0.0;RDC;Lyon;69003
appartement;3;2;420000;1;67.6;0.0;1;Lyon;69007
appartement;3;2;215000;1;66.6;0.0;1;Colombier-Saugnieu;69124
appartement;3;2;335000;0;71.0;0.0;7;Villeurbanne;69100
appartement;3;2;331000;1;61.8;0.0;1;Caluire-et-Cuire;69300
appartement;3;2;395000;1;63.7;0.0;3;Lyon;69002
appartement;3;2;453500;0;91.0;0.0;5;Bron;69500
appartement;3;2;199000;0;74.0;0.0;1;Chazay-d'Azergues;69380
appartement;3;2;325000;0;68.0;0.0;2;Lyon;69003
appartement;3;2;99000;0;60.0;0.0;RDC;Villefranche-sur-Saône;69400
appartement;3;2;265000;0;63.0;0.0;3;Villeurbanne;69100
appartement;3;2;658000;1;70.1;0.0;13;Lyon;69003
appartement;3;2;430000;0;82.0;0.0;4;Lyon;69004
appartement;3;2;269000;0;60.9;0.0;1;Villeurbanne;69100
appartement;3;2;179000;0;66.0;0.0;6;Lyon;69009
appartement;3;2;400000;0;106.0;0.0;1;Lyon;69005
appartement;3;2;268000;1;67.0;0.0;1;Bron;69500
appartement;3;2;125000;0;63.0;0.0;1;Villefranche-sur-Saône;69400
appartement;3;2;246520;1;60.6;0.0;1;Villeurbanne;69100
appartement;3;2;411000;0;70.5;0.0;1;Francheville;69340
appartement;3;2;230000;1;67.7;0.0;1;Chaponost;69630
appartement;3;2;188109;0;75.0;0.0;3;Saint-Priest;69800
appartement;3;2;266900;1;65.9;0.0;2;Vénissieux;69200
appartement;3;2;390000;1;60.1;0.0;8;Lyon;69002
appartement;3;2;385000;0;61.0;0.0;1;Lyon;69006
appartement;3;2;750000;0;89.9;0.0;6;Lyon;69006
appartement;3;2;220000;0;61.5;0.0;2;Meyzieu;69330
appartement;3;2;288000;0;64.0;0.0;6;Lyon;69007
appartement;3;2;625000;0;70.0;0.0;13;Lyon;69003
appartement;3;2;185000;0;70.9;0.0;5;Lyon;69008
appartement;3;2;185000;0;58.7;0.0;2;Feyzin;69320
appartement;3;2;259000;0;84.0;0.0;2;Villeurbanne;69100
appartement;3;2;228000;1;60.9;0.0;2;Vaulx-en-Velin;69210
appartement;3;2;240000;0;73.0;0.0;6;Villeurbanne;69100
appartement;3;2;344000;1;63.0;0.0;2;Dardilly;69570
appartement;3;2;300000;0;55.0;0.0;RDC;Lyon;69003
appartement;3;2;247220;0;50.0;0.0;1;Lyon;69007
appartement;3;2;349000;1;55.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;3;2;290000;1;68.0;0.0;1;Vénissieux;69200
appartement;3;2;325000;0;73.3;0.0;4;Villeurbanne;69100
appartement;3;2;222000;1;60.0;0.0;2;Feyzin;69320
appartement;3;2;315000;0;65.4;0.0;RDC;Lyon;69005
appartement;3;2;258900;0;58.4;0.0;RDC;Lyon;69006
appartement;3;1;179000;0;50.0;0.0;RDC;Bron;69500
appartement;3;2;526000;1;74.5;0.0;RDC;Caluire-et-Cuire;69300
appartement;3;2;675000;0;80.0;0.0;3;Lyon;69009
appartement;3;2;251500;1;70.0;0.0;1;Villeurbanne;69100
appartement;3;2;249000;0;74.7;0.0;2;Brignais;69530
appartement;3;2;300000;1;59.4;0.0;1;Saint-Bonnet-de-Mure;69720
appartement;3;2;259000;0;71.0;0.0;1;Oullins-Pierre-Bénite;69600
appartement;3;2;238000;1;75.0;0.0;2;Lyon;69003
appartement;3;2;675000;0;110.0;0.0;5;Lyon;69005
appartement;3;2;199000;0;76.0;0.0;4;Vénissieux;69200
appartement;3;2;320000;0;73.0;0.0;2;Lyon;69009
appartement;3;2;299000;0;64.0;0.0;1;Dardilly;69570
appartement;3;2;369000;0;72.3;0.0;4;Lyon;69003
appartement;3;2;432079;1;70.4;0.0;1;Villeurbanne;69100
appartement;3;2;285000;0;67.0;0.0;2;Villeurbanne;69100
appartement;3;2;224000;0;70.0;0.0;2;Saint-Priest;69800
appartement;3;2;305000;0;82.0;0.0;2;Lyon;69110
appartement;3;2;590000;1;85.0;0.0;RDC;Écully;69130
appartement;3;2;297500;0;60.0;0.0;2;Rillieux-la-Pape;69140
appartement;3;2;185000;0;66.0;0.0;3;Oullins-Pierre-Bénite;69310
appartement;3;2;329000;1;64.0;0.0;1;Fontaines-sur-Saône;69270
appartement;3;2;275000;1;60.0;0.0;3;Mions;69780
appartement;3;2;250000;0;57.7;0.0;RDC;Lyon;69008
appartement;3;2;345000;0;75.0;0.0;1;Chaponost;69630
appartement;3;2;190000;0;60.5;0.0;8;Villeurbanne;69100
appartement;3;2;390000;1;66.0;0.0;2;Craponne;69290
appartement;3;2;404000;1;66.6;0.0;2;Genas;69740
appartement;3;2;179000;0;62.2;0.0;4;Décines-Charpieu;69150
appartement;3;2;240000;0;66.9;0.0;9;Lyon;69009
appartement;3;2;320000;0;77.4;0.0;4;Écully;69130
appartement;3;2;252000;1;54.2;0.0;1;Saint-Bonnet-de-Mure;69720
appartement;3;2;360000;0;79.0;0.0;4;Lyon;69008
appartement;3;2;245000;1;66.0;0.0;RDC;Belleville-en-Beaujolais;69220
appartement;3;2;258000;0;60.3;0.0;RDC;Villeurbanne;69100
appartement;3;2;235000;0;61.0;0.0;2;Bron;69500
appartement;3;2;360000;1;68.9;0.0;1;Charly;69390
appartement;3;2;424400;1;60.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;3;2;260000;0;72.5;0.0;4;Villeurbanne;69100
appartement;3;2;370000;0;67.4;0.0;2;Lyon;69002
appartement;3;2;238000;0;68.0;0.0;5;Caluire-et-Cuire;69300
appartement;3;2;279000;0;91.0;0.0;3;Lyon;69005
appartement;3;2;270000;0;57.5;0.0;4;Villeurbanne;69100
appartement;3;2;205000;0;53.0;0.0;RDC;Francheville;69340
appartement;3;2;388079;1;63.3;0.0;1;Villeurbanne;69100
appartement;3;2;695000;1;70.0;0.0;1;Lyon;69007
appartement;3;2;239000;1;67.7;0.0;RDC;Chaponost;69630
appartement;3;1;495000;0;86.7;0.0;5;Lyon;69001
appartement;3;2;395000;1;69.0;0.0;RDC;Craponne;69290
appartement;3;2;195000;0;64.4;0.0;4;Vénissieux;69200
appartement;3;2;225000;1;58.0;0.0;2;Villefranche-sur-Saône;69400
appartement;3;2;275000;0;61.0;0.0;RDC;Saint-Cyr-au-Mont-d'Or;69450
appartement;3;2;215000;0;59.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;3;2;239000;1;69.0;0.0;3;Lyon;69003
appartement;3;2;349000;0;60.0;0.0;2;Caluire-et-Cuire;69300
appartement;3;2;197000;0;68.0;0.0;RDC;Vénissieux;69200
appartement;3;2;379000;1;59.0;0.0;7;Lyon;69002
appartement;3;2;372900;1;64.0;0.0;1;Longes;69660
appartement;3;2;367000;0;60.9;0.0;3;Lyon;69008
appartement;3;2;350000;1;69.0;0.0;2;Genas;69740
appartement;3;2;499000;0;78.0;0.0;10;Lyon;69007
appartement;3;2;199000;0;55.0;0.0;3;Villeurbanne;69100
appartement;3;1;235000;0;63.4;0.0;1;Lyon;69003
appartement;3;2;280000;0;70.5;0.0;3;Mornant;69440
appartement;3;2;293000;1;55.0;0.0;1;Meyzieu;69330
appartement;3;2;226000;1;59.2;0.0;1;Vaulx-en-Velin;69210
appartement;3;2;268400;1;66.0;0.0;1;Corbas;69960
appartement;3;2;459000;1;74.0;0.0;1;Chaponost;69630
appartement;3;2;495000;0;110.0;0.0;3;Lyon;69110
appartement;3;2;224000;1;60.9;0.0;1;Vaulx-en-Velin;69210
appartement;3;2;399900;0;87.0;0.0;RDC;Lyon;69004
appartement;3;2;335000;0;66.0;0.0;4;Lyon;69007
appartement;3;2;345000;1;66.0;0.0;1;Craponne;69290
appartement;3;2;350000;0;73.0;0.0;2;Lyon;69001
appartement;3;2;199000;1;58.2;0.0;2;Givors;69700
appartement;3;2;235000;0;71.0;0.0;2;Longes;69660
appartement;3;2;315000;1;67.0;0.0;RDC;Fontaines-sur-Saône;69270
appartement;3;2;330000;0;64.0;0.0;4;Lyon;69008
appartement;3;2;155000;0;65.0;0.0;9;Villeurbanne;69100
appartement;3;2;522500;0;88.0;0.0;5;Lyon;69002
appartement;3;2;475000;0;70.0;0.0;12;Lyon;69002
appartement;3;2;265000;0;78.9;0.0;1;Lyon;69110
appartement;3;2;285000;0;80.0;0.0;3;Vénissieux;69200
appartement;3;2;295000;0;63.5;0.0;1;Lyon;69007
appartement;3;2;153000;0;78.0;0.0;2;Grigny-sur-Rhône;69520
appartement;3;2;230000;0;62.6;0.0;2;Lyon;69009
appartement;3;2;475000;0;70.0;0.0;6;Lyon;69002
appartement;3;2;320000;0;65.0;0.0;RDC;Châtillon;69380
appartement;3;2;235000;1;63.0;0.0;2;Vénissieux;69200
appartement;3;2;249000;0;60.0;0.0;RDC;Saint-Priest;69800
appartement;3;2;157000;0;54.0;0.0;2;Saint-Fons;69190
appartement;3;2;264000;1;62.0;0.0;2;Rillieux-la-Pape;69140
appartement;3;2;380000;0;72.5;0.0;2;Lyon;69003
appartement;3;2;192000;1;61.0;0.0;2;Sainte-Foy-l'Argentière;69610
appartement;3;2;313000;1;65.0;0.0;1;Genas;69740
appartement;3;2;259000;0;66.4;0.0;4;Lyon;69008
appartement;3;2;227000;0;71.7;0.0;4;Lyon;69005
appartement;3;2;225750;1;68.0;0.0;3;Pusignan;69330
appartement;3;2;185000;0;65.0;0.0;1;Vénissieux;69200
appartement;3;2;435000;0;87.0;0.0;3;Lyon;69003
appartement;3;2;475000;0;69.0;0.0;2;Lyon;69002
appartement;3;2;349000;0;74.0;0.0;RDC;Lyon;69003
appartement;3;2;275000;0;75.6;0.0;1;Lyon;69005
appartement;3;2;197000;0;58.0;0.0;RDC;Saint-Priest;69800
appartement;3;2;315000;1;66.4;0.0;2;Marcilly-d'Azergues;69380
appartement;3;2;117000;0;60.0;0.0;3;Grigny-sur-Rhône;69520
appartement;3;1;352500;1;64.6;0.0;7;Villeurbanne;69100
appartement;3;2;340000;1;73.0;0.0;1;Francheville;69340
appartement;3;2;196400;1;66.0;0.0;3;Villeurbanne;69100
appartement;3;2;317000;0;78.0;0.0;1;Lyon;69003
appartement;3;2;395000;1;55.0;0.0;1;Caluire-et-Cuire;69300
appartement;3;2;229900;0;68.0;0.0;3;Caluire-et-Cuire;69300
appartement;3;2;250000;0;62.1;0.0;10;Villeurbanne;69100
appartement;3;2;277000;0;65.4;0.0;1;Lyon;69008
appartement;3;2;279500;1;61.0;0.0;2;Rillieux-la-Pape;69140
appartement;3;2;220000;0;61.2;0.0;3;Saint-Priest;69800
appartement;3;2;471000;1;67.8;0.0;7;Lyon;69008
appartement;3;1;389000;0;95.5;0.0;3;Craponne;69290
appartement;3;2;190500;1;66.0;0.0;RDC;Sainte-Foy-l'Argentière;69610
appartement;3;2;264900;1;66.0;0.0;1;Vénissieux;69200
appartement;3;2;315000;0;71.7;0.0;RDC;Lyon;69008
appartement;3;2;420000;0;94.0;0.0;3;Lyon;69004
appartement;3;2;232000;1;61.0;0.0;3;Vaulx-en-Velin;69210
appartement;3;2;254000;0;66.0;0.0;RDC;Soucieu-en-Jarrest;69510
appartement;3;2;169900;0;66.6;0.0;9;Lyon;69008
appartement;3;2;479000;0;77.0;0.0;6;Lyon;69002
appartement;3;2;278168;1;62.0;0.0;2;Limas;69400
appartement;3;2;353600;1;67.0;0.0;1;Brindas;69126
appartement;3;2;329000;0;65.0;0.0;RDC;Limonest;69760
appartement;3;2;175000;0;62.0;0.0;1;Belleville-en-Beaujolais;69220
appartement;3;2;245000;0;64.0;0.0;1;Décines-Charpieu;69150
appartement;3;2;238000;1;64.0;0.0;2;Villefranche-sur-Saône;69400
appartement;3;2;450000;0;92.0;0.0;4;Lyon;69004
appartement;3;2;251000;1;61.0;0.0;5;Bron;69500
appartement;3;2;363000;1;77.0;0.0;1;Brindas;69126
appartement;3;2;254079;0;65.0;0.0;2;Vaulx-en-Velin;69120
appartement;3;2;352000;1;64.5;0.0;3;Caluire-et-Cuire;69300
appartement;3;2;275000;1;60.0;0.0;2;Saint-Bonnet-de-Mure;69720
appartement;3;2;294000;1;61.0;0.0;1;Genas;69740
appartement;3;2;269000;1;62.0;0.0;3;Vaulx-en-Velin;69120
appartement;3;2;200000;0;69.5;0.0;2;Vénissieux;69200
appartement;3;2;520000;0;95.0;0.0;4;Lyon;69001
appartement;3;2;180000;0;57.7;0.0;2;Vénissieux;69200
appartement;3;2;215000;0;61.0;0.0;5;Saint-Priest;69800
appartement;3;2;220000;0;52.4;0.0;1;Lyon;69008
appartement;3;2;415000;0;69.0;0.0;4;Lyon;69002
appartement;3;2;249000;0;65.6;0.0;4;Champagne-au-Mont-d'Or;69410
appartement;3;2;306500;1;69.9;0.0;RDC;Chasselay;69380
appartement;3;2;278000;1;64.1;0.0;1;Chasselay;69380
appartement;3;2;389900;0;66.0;0.0;2;Lyon;69007
appartement;3;2;237200;1;61.0;0.0;1;Corbas;69960
appartement;3;2;225000;0;60.9;0.0;1;Meyzieu;69330
appartement;3;2;349900;0;62.0;0.0;1;Sathonay-Village;69580
appartement;3;2;220583;1;62.0;0.0;2;Givors;69700
appartement;3;2;658000;1;70.0;0.0;13;Lyon;69003
appartement;3;2;253000;0;53.0;0.0;3;Caluire-et-Cuire;69300
appartement;3;2;320000;1;61.0;0.0;2;Sathonay-Village;69580
appartement;3;2;269000;1;65.3;0.0;5;Vénissieux;69200
appartement;3;2;255000;1;70.0;0.0;1;Vaulx-en-Velin;69120
appartement;3;2;299000;0;83.0;0.0;10;Écully;69130
appartement;3;2;299000;0;61.0;0.0;3;Vénissieux;69200
appartement;3;2;250000;0;85.0;0.0;2;Condrieu;69420
appartement;3;2;256520;1;62.6;0.0;1;Villeurbanne;69100
appartement;3;2;299000;0;74.0;0.0;RDC;Lyon;69006
appartement;3;2;325000;0;68.8;0.0;RDC;Caluire-et-Cuire;69300
appartement;3;2;280000;1;60.3;0.0;RDC;Lyon;69005
appartement;3;2;260000;0;59.0;0.0;RDC;Lyon;69004
appartement;3;2;401000;1;68.6;0.0;10;Villeurbanne;69100
appartement;3;2;385000;1;67.5;0.0;RDC;Charly;69390
appartement;3;2;220000;0;67.3;0.0;5;Villeurbanne;69100
appartement;3;2;175000;0;71.0;0.0;2;Bron;69500
appartement;3;2;340000;1;61.0;0.0;1;Lyon;69007
appartement;3;2;448000;1;64.0;0.0;13;Lyon;69002
appartement;3;2;270000;0;65.0;0.0;4;Lyon;69004
appartement;3;2;229500;0;63.3;0.0;4;Caluire-et-Cuire;69300
appartement;3;2;763000;0;110.0;0.0;2;Lyon;69006
appartement;3;2;396000;0;72.1;0.0;4;Lyon;69004
appartement;3;2;170000;0;65.0;0.0;1;Vénissieux;69200
appartement;3;2;167000;0;63.0;0.0;2;Villefranche-sur-Saône;69400
appartement;3;2;333500;1;61.0;0.0;5;Villeurbanne;69100
appartement;3;2;410000;1;63.7;0.0;7;Lyon;69002
appartement;3;2;645000;0;110.0;0.0;3;Lyon;69001
appartement;3;2;237000;0;67.0;0.0;1;Corbas;69960
appartement;3;2;267320;1;66.3;0.0;1;Villeurbanne;69100
appartement;3;2;260000;0;67.7;0.0;3;Lyon;69009
appartement;3;2;695000;0;103.0;0.0;5;Lyon;69006
appartement;3;2;260000;0;60.0;0.0;RDC;Lyon;69005
appartement;3;2;490000;0;71.0;0.0;7;Lyon;69006
appartement;3;2;270000;0;75.2;0.0;2;Mornant;69440
appartement;3;2;219000;0;63.3;0.0;RDC;Villeurbanne;69100
appartement;3;2;366000;1;54.0;0.0;RDC;Caluire-et-Cuire;69300
appartement;3;2;189000;0;58.0;0.0;4;Lyon;69009
appartement;3;2;241000;0;57.0;0.0;2;Irigny;69540
appartement;3;2;299000;0;61.0;0.0;3;Lyon;69008
appartement;3;2;249500;0;65.3;0.0;3;Villeurbanne;69100
appartement;3;2;245000;1;65.0;0.0;1;Meyzieu;69330
appartement;3;2;297000;0;68.7;0.0;3;Lyon;69005
appartement;3;2;338000;1;60.4;0.0;5;Villeurbanne;69100
appartement;3;2;505000;0;70.0;0.0;12;Lyon;69002
appartement;3;2;298000;0;77.0;0.0;2;Villeurbanne;69100
appartement;3;2;287000;0;59.7;0.0;RDC;Lyon;69007
appartement;3;2;329000;1;64.0;0.0;2;Fontaines-sur-Saône;69270
appartement;3;2;305000;0;66.0;0.0;1;Millery;69390
appartement;3;2;289000;0;66.0;0.0;1;Saint-Priest;69800
appartement;3;2;240000;0;76.1;0.0;4;Villeurbanne;69100
appartement;3;2;169900;0;61.0;0.0;4;Givors;69700
appartement;3;2;235000;0;64.1;0.0;RDC;La Mulatière;69350
appartement;3;2;336000;0;62.0;0.0;2;Oullins-Pierre-Bénite;69600
appartement;3;2;249000;1;74.0;0.0;3;Lyon;69008
appartement;3;2;149000;0;65.0;0.0;3;Bron;69500
appartement;3;2;199000;0;69.0;0.0;RDC;Meyzieu;69330
appartement;3;2;280000;0;66.9;0.0;1;Fleurie;69210
appartement;3;2;149000;0;75.0;0.0;1;Saint-Symphorien-d'Ozon;69360
appartement;3;2;270000;0;70.5;0.0;2;Villeurbanne;69100
appartement;3;2;265000;0;63.0;0.0;2;Lozanne;69380
appartement;3;2;240000;1;62.0;0.0;3;Décines-Charpieu;69150
appartement;3;2;199000;0;68.0;0.0;4;Lyon;69110
appartement;3;2;309900;1;65.0;0.0;2;Sathonay-Camp;69580
appartement;3;2;207000;1;72.0;0.0;3;Craponne;69290
appartement;3;2;345000;0;69.0;0.0;5;Lyon;69002
appartement;3;2;239000;0;65.0;0.0;2;Lyon;69008
appartement;3;2;375000;0;82.0;0.0;2;Lyon;69003
appartement;3;2;179000;0;57.0;0.0;RDC;Saint-Fons;69190
appartement;3;2;150000;0;72.7;0.0;3;Bron;69500
appartement;3;2;347500;1;64.0;0.0;7;Villeurbanne;69100
appartement;3;2;250000;0;69.0;0.0;RDC;Rillieux-la-Pape;69140
appartement;3;2;399000;0;61.0;0.0;2;Lyon;69001
appartement;3;2;295000;1;63.1;0.0;1;Montagny;69700
appartement;3;2;445000;1;65.0;0.0;12;Lyon;69002
appartement;3;2;405000;1;70.0;0.0;1;Lyon;69007
appartement;3;2;260000;1;78.0;0.0;3;Tassin-la-Demi-Lune;69160
appartement;3;2;219000;0;67.0;0.0;RDC;Meyzieu;69330
appartement;3;2;269000;0;66.0;0.0;RDC;Bron;69500
appartement;3;2;290950;1;86.0;0.0;RDC;Vaulx-en-Velin;69120
appartement;3;1;249000;0;103.0;0.0;1;Toussieu;69780
appartement;3;2;57000;0;74.4;0.0;1;Thizy-les-Bourgs;69240
appartement;3;2;249000;0;70.0;0.0;5;Villeurbanne;69100
appartement;3;2;175000;0;56.7;0.0;1;Oullins-Pierre-Bénite;69310
appartement;3;2;379000;1;68.5;0.0;RDC;Chasselay;69380
appartement;3;2;420000;1;63.7;0.0;9;Lyon;69002
appartement;3;2;370000;0;78.0;0.0;5;Lyon;69003
appartement;3;2;446000;1;72.0;0.0;1;Caluire-et-Cuire;69300
appartement;3;2;322000;1;65.0;0.0;2;Fontaines-sur-Saône;69270
appartement;3;2;280000;0;75.1;0.0;4;Villeurbanne;69100
appartement;3;2;289810;0;66.5;0.0;3;Lyon;69002
appartement;3;2;217050;0;72.4;0.0;1;Oullins-Pierre-Bénite;69310
appartement;3;2;494000;1;66.0;0.0;4;Lyon;69007
appartement;3;2;310000;0;67.2;0.0;2;Lyon;69003
appartement;3;2;260000;0;69.3;0.0;2;Oullins-Pierre-Bénite;69600
appartement;3;2;254000;1;62.0;0.0;4;Bron;69500
appartement;3;2;190000;1;70.0;0.0;2;Vaulx-en-Velin;69120
appartement;3;2;270000;0;78.0;0.0;3;Rillieux-la-Pape;69140
appartement;3;2;240000;0;58.1;0.0;2;Vernay;69300
appartement;3;2;329000;0;68.0;0.0;1;Lyon;69003
appartement;3;2;225000;0;72.0;0.0;3;Oullins-Pierre-Bénite;69310
appartement;3;2;319000;1;67.0;0.0;1;Marcilly-d'Azergues;69380
appartement;3;2;269000;0;76.0;0.0;9;Caluire-et-Cuire;69300
appartement;3;1;225000;0;58.0;0.0;4;Lyon;69009
appartement;3;2;199000;0;64.0;0.0;2;Villeurbanne;69100
appartement;3;2;205000;0;67.0;0.0;RDC;Lyon;69008
appartement;3;2;329000;1;67.0;0.0;RDC;Genas;69740
appartement;3;2;535000;0;88.0;0.0;3;Lyon;69002
appartement;3;2;180000;0;66.0;0.0;RDC;Lyon;69008
appartement;3;2;320000;0;90.0;0.0;1;Lyon;69004
appartement;3;2;327000;0;70.0;0.0;1;Lyon;69009
appartement;3;2;213532;1;67.0;0.0;1;Bron;69500
appartement;3;2;275000;0;64.6;0.0;1;La Mulatière;69350
appartement;3;2;249320;1;63.6;0.0;1;Villeurbanne;69100
appartement;3;2;330000;0;65.0;0.0;2;Lyon;69009
appartement;3;2;179000;0;55.0;0.0;RDC;Villeurbanne;69100
appartement;3;2;410000;0;83.0;0.0;2;Lyon;69005
appartement;3;2;365000;0;74.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;3;2;340000;1;72.0;0.0;1;Vaulx-en-Velin;69120
appartement;3;2;370000;1;69.8;0.0;1;Charly;69390
appartement;3;2;200000;0;67.0;0.0;4;Villeurbanne;69100
appartement;3;2;345850;1;67.0;0.0;RDC;Dardilly;69570
appartement;3;2;135000;0;57.0;0.0;3;Villeurbanne;69100
appartement;3;2;269500;0;70.0;0.0;4;Caluire-et-Cuire;69300
appartement;3;2;348600;1;59.0;0.0;2;Saint-Romain-au-Mont-d'Or;69270
appartement;3;2;299000;0;82.0;0.0;1;Saint-Genis-Laval;69230
appartement;3;2;250000;1;61.0;0.0;4;Bron;69500
appartement;3;2;375000;0;71.5;0.0;11;Lyon;69007
appartement;3;2;180000;0;70.0;0.0;RDC;Villeurbanne;69100
appartement;3;2;250000;0;65.0;0.0;RDC;Écully;69130
appartement;3;2;319000;0;67.0;0.0;1;Marcilly-d'Azergues;69380
appartement;3;2;409000;0;70.0;0.0;2;Craponne;69290
appartement;3;2;399000;0;78.0;0.0;1;Lyon;69003
appartement;3;2;225000;0;65.2;0.0;2;Vaulx-en-Velin;69120
appartement;3;1;225000;0;51.9;0.0;1;Écully;69130
appartement;3;2;215000;0;64.0;0.0;1;Décines-Charpieu;69150
appartement;3;2;460000;0;110.0;0.0;3;Lyon;69002
appartement;3;2;478000;0;99.0;0.0;4;Lyon;69002
appartement;3;2;250000;0;63.0;0.0;RDC;Écully;69130
appartement;3;2;164300;0;56.0;0.0;RDC;Villeurbanne;69100
appartement;3;2;297782;1;60.0;0.0;RDC;Vaulx-en-Velin;69120
appartement;3;2;185000;0;63.0;0.0;1;Vénissieux;69200
appartement;3;2;435000;0;75.0;0.0;1;Tassin-la-Demi-Lune;69160
appartement;3;2;251000;1;60.0;0.0;4;Vaulx-en-Velin;69120
appartement;3;2;252000;1;66.0;0.0;RDC;Belleville-en-Beaujolais;69220
appartement;3;2;338000;1;63.0;0.0;1;Brindas;69126
appartement;3;2;454000;1;72.0;0.0;2;Chaponost;69630
appartement;3;2;367000;0;61.0;0.0;5;Lyon;69001
appartement;3;2;365000;1;75.0;0.0;3;Feyzin;69320
appartement;3;2;440000;0;69.2;0.0;4;Lyon;69004
appartement;3;2;350000;0;62.9;0.0;8;Lyon;69006
appartement;3;2;199000;0;67.4;0.0;RDC;Tassin-la-Demi-Lune;69160
appartement;3;2;291200;0;65.8;0.0;1;Lyon;69007
appartement;3;2;340000;0;74.3;0.0;1;Lyon;69009
appartement;3;2;239200;0;66.7;0.0;6;Villeurbanne;69100
appartement;3;2;326000;1;60.0;0.0;RDC;La Tour-de-Salvagny;69890
appartement;3;2;219900;0;61.0;0.0;5;Vaulx-en-Velin;69120
appartement;3;2;375000;0;91.0;0.0;3;Lyon;69004
appartement;3;2;365800;0;78.0;0.0;4;Lyon;69007
appartement;3;2;200000;0;57.0;0.0;RDC;Saint-Priest;69800
appartement;3;2;459900;1;74.0;0.0;1;Saint-Cyr-au-Mont-d'Or;69450
appartement;3;2;99000;0;67.0;0.0;9;Vénissieux;69200
appartement;3;2;160000;0;50.0;0.0;RDC;Villeurbanne;69100
appartement;3;2;264900;1;65.2;0.0;4;Vénissieux;69200
appartement;3;2;250000;0;70.0;0.0;5;Lyon;69005
appartement;3;2;236500;1;62.0;0.0;1;Meyzieu;69330
appartement;3;2;189000;0;79.8;0.0;1;Givors;69700
appartement;3;2;130000;0;68.5;0.0;3;Gleizé;69400
appartement;3;2;200000;1;63.0;0.0;4;Rillieux-la-Pape;69140
appartement;3;2;369000;0;61.0;0.0;1;Sathonay-Village;69580
appartement;3;2;250000;0;63.4;0.0;2;Simandres;69360
appartement;3;2;355000;0;68.0;0.0;4;Lyon;69007
appartement;3;2;269000;1;69.0;0.0;1;Rillieux-la-Pape;69140
appartement;3;2;210000;0;64.0;0.0;1;Lyon;69009
appartement;3;2;385688;0;79.0;0.0;4;Décines-Charpieu;69150
appartement;3;2;340000;0;62.5;0.0;1;Rochetaillée-sur-Saône;69270
appartement;3;2;701000;1;81.6;0.0;1;Charbonnières-les-Bains;69260
appartement;3;2;282000;0;76.0;0.0;3;Lyon;69007
appartement;3;2;183000;1;61.0;0.0;2;Sainte-Foy-l'Argentière;69610
appartement;3;2;279000;0;62.0;0.0;2;Chassieu;69680
appartement;3;2;217000;0;73.2;0.0;3;Villefranche-sur-Saône;69400
appartement;3;2;105000;0;57.0;0.0;3;Villefranche-sur-Saône;69400
appartement;3;2;520000;0;91.0;0.0;3;Lyon;69006
appartement;3;2;155000;0;58.8;0.0;1;Vénissieux;69200
appartement;3;2;340000;1;75.0;0.0;2;Francheville;69340
appartement;3;2;220000;0;61.5;0.0;3;Lyon;69005
appartement;3;2;281516;1;61.0;0.0;3;Villeurbanne;69100
appartement;3;2;175000;0;69.8;0.0;3;Villeurbanne;69100
appartement;3;2;370000;0;76.5;0.0;4;Lyon;69007
appartement;3;2;295000;0;67.4;0.0;3;Craponne;69290
appartement;3;2;275000;0;62.0;0.0;6;Lyon;69004
appartement;3;1;374000;0;72.0;0.0;3;Lyon;69001
appartement;3;2;431000;1;72.3;0.0;13;Villeurbanne;69100
appartement;3;2;365000;0;81.0;0.0;1;Lyon;69007
appartement;3;2;260000;0;58.2;0.0;RDC;Villeurbanne;69100
appartement;3;2;179000;0;61.3;0.0;1;Vaulx-en-Velin;69120
appartement;3;2;294000;0;66.4;0.0;1;Ternay;69360
appartement;3;2;431000;1;69.0;0.0;1;Lyon;69003
appartement;3;2;335000;0;76.0;0.0;1;Lyon;69003
appartement;3;2;229000;0;67.0;0.0;2;Saint-Symphorien-d'Ozon;69360
appartement;3;2;415600;1;80.0;0.0;RDC;Francheville;69340
appartement;3;2;249000;0;65.2;0.0;1;Lyon;69005
appartement;3;2;269000;0;74.6;0.0;9;Villeurbanne;69100
appartement;3;2;330000;0;79.1;0.0;RDC;Francheville;69340
appartement;3;2;404000;0;68.9;0.0;6;Villeurbanne;69100
appartement;3;2;200000;0;63.0;0.0;1;Vaulx-en-Velin;69120
appartement;3;2;595000;1;87.0;0.0;1;Lyon;69003
appartement;3;2;279000;1;66.3;0.0;1;Marcilly-d'Azergues;69380
appartement;3;2;228250;1;66.0;0.0;2;Villefranche-sur-Saône;69400
appartement;3;2;212000;0;70.0;0.0;3;Décines-Charpieu;69150
appartement;3;2;429000;0;85.0;0.0;5;Lyon;69001
appartement;3;2;389000;0;110.0;0.0;RDC;Villeurbanne;69100
appartement;3;2;150000;0;65.7;0.0;4;Tarare;69170
appartement;3;2;260000;1;66.0;0.0;1;Bron;69500
