type_bien,pieces,prix,surface,etage,ville,code_postal
appartement,2.0,160000.0,30.0,RDC,lyon,69008
appartement,2.0,339000.0,72.0,4,lyon,69001
appartement,2.0,218000.0,49.0,2,bron,69500
appartement,4.0,484000.0,91.7,2,lyon,69005
appartement,4.0,239000.0,83.0,RDC,decines charpieu,69150
appartement,6.0,1080000.0,170.7,2,lyon,69002
maison,4.0,285000.0,82.0,MAISON,saint fons,69190
maison,4.0,244000.0,80.0,MAISON,lancie,69220
maison,5.0,70750.0,94.0,MAISON,givors,69700
maison,5.0,499000.0,141.0,MAISON,bron,69500
maison,9.0,450000.0,190.0,MAISON,val d'oingt,69620
appartement,2.0,130000.0,43.0,RDC,sathonay camp,69580
appartement,2.0,197000.0,46.3,RDC,vaulx en velin,69120
appartement,3.0,220000.0,65.4,3,lyon,69005
appartement,3.0,190500.0,66.0,RDC,sainte foy l'argentiere,69610
appartement,3.0,220000.0,65.0,3,meyzieu,69330
appartement,4.0,390000.0,91.0,7,écully,69130
maison,4.0,397000.0,98.0,MAISON,simandres,69360
maison,5.0,398000.0,107.5,MAISON,rontalon,69510
maison,8.0,406000.0,228.8,MAISON,beauvallon,69700
appartement,2.0,248999.0,45.3,1,lyon,69001
appartement,3.0,246720.0,60.6,1,villeurbanne,69100
appartement,4.0,173000.0,90.0,3,feyzin,69320
appartement,4.0,572000.0,93.0,RDC,charbonnieres les bains,69260
appartement,4.0,229000.0,79.0,RDC,lyon,69005
appartement,5.0,1650000.0,200.1,2,lyon,69006
appartement,5.0,899000.0,151.0,5,lyon,69002
maison,4.0,399000.0,110.0,MAISON,saint julien,69640
maison,5.0,489000.0,125.0,MAISON,saint priest,69800
maison,5.0,592000.0,130.0,MAISON,saint genis les ollieres,69290
maison,5.0,265000.0,96.0,MAISON,givors,69700
maison,6.0,669000.0,226.0,MAISON,civrieux d'azergues,69380
appartement,2.0,166000.0,42.1,2,givors,69700
appartement,2.0,290000.0,60.2,4,lyon,69007
appartement,2.0,204500.0,44.6,1,chasselay,69380
appartement,3.0,367000.0,60.9,3,lyon,69008
appartement,3.0,280000.0,70.5,3,mornant,69440
appartement,3.0,329000.0,65.0,RDC,limonest,69760
appartement,3.0,285000.0,64.2,2,saint priest,69800
appartement,4.0,429000.0,94.3,2,dardilly,69570
appartement,5.0,765000.0,154.8,3,lyon,69001
maison,4.0,333000.0,85.0,MAISON,communay,69360
maison,4.0,330000.0,161.0,MAISON,oullins pierre benite,69310
maison,4.0,395000.0,95.0,MAISON,montagny,69700
appartement,2.0,198000.0,40.0,4,venissieux,69200
appartement,3.0,278000.0,67.7,1,chaponost,69630
appartement,4.0,639000.0,94.0,13,lyon,69007
appartement,4.0,319000.0,80.5,2,decines charpieu,69150
appartement,4.0,374000.0,98.0,RDC,craponne,69290
appartement,5.0,295000.0,124.0,2,anse,69480
appartement,6.0,867000.0,150.0,7,lyon,69006
maison,7.0,660000.0,170.0,MAISON,pommiers,69480
maison,8.0,499000.0,170.0,MAISON,tassin la demi lune,69160
appartement,2.0,146000.0,35.1,1,villefranche sur saone,69400
appartement,2.0,269000.0,49.2,RDC,lyon,69005
appartement,2.0,225000.0,58.0,10,caluire et cuire,69300
appartement,3.0,252000.0,67.7,1,chaponost,69630
appartement,3.0,270000.0,75.2,2,mornant,69440
appartement,3.0,424000.0,66.8,RDC,genas,69740
appartement,3.0,459000.0,67.0,9,lyon,69003
appartement,4.0,275000.0,75.7,RDC,ternay,69360
appartement,4.0,231287.0,64.3,RDC,bron,69500
appartement,5.0,139000.0,93.7,11,venissieux,69200
maison,4.0,325000.0,78.0,MAISON,ternay,69360
maison,4.0,415000.0,84.0,MAISON,fontaines saint martin,69270
maison,11.0,2200000.0,525.0,MAISON,quincie en beaujolais,69430
appartement,2.0,209900.0,41.0,RDC,saint priest,69800
appartement,3.0,297782.0,60.0,RDC,vaulx en velin,69120
appartement,3.0,480000.0,110.0,2,caluire et cuire,69300
appartement,3.0,254000.0,67.0,1,corbas,69960
appartement,3.0,195000.0,63.8,1,bron,69500
appartement,3.0,485000.0,93.2,2,lyon,69007
appartement,4.0,245000.0,104.0,1,belleville en beaujolais,69220
appartement,4.0,160000.0,84.0,5,vaulx en velin,69120
appartement,4.0,416000.0,97.9,RDC,tassin la demi lune,69160
maison,4.0,349500.0,97.0,MAISON,mions,69780
maison,4.0,254000.0,94.0,MAISON,villefranche sur saone,69400
maison,5.0,420000.0,109.0,MAISON,mornant,69440
maison,5.0,365000.0,150.0,MAISON,thizy les bourgs,69240
maison,9.0,795000.0,278.0,MAISON,brignais,69530
appartement,2.0,133473.0,76.1,RDC,tarare,69170
appartement,2.0,290000.0,44.7,4,lyon,69001
appartement,3.0,280000.0,65.0,2,saint bonnet de mure,69720
appartement,3.0,300000.0,62.9,1,saint bonnet de mure,69720
appartement,3.0,279000.0,79.0,3,chassieu,69680
appartement,3.0,356000.0,71.0,1,marcilly d'azergues,69380
appartement,5.0,425000.0,120.2,RDC,lissieu,69380
maison,3.0,290000.0,65.0,MAISON,les cheres,69380
maison,5.0,299000.0,103.0,MAISON,meys,69590
maison,7.0,880000.0,234.3,MAISON,dardilly,69570
appartement,2.0,136000.0,46.6,2,vaulx en velin,69120
appartement,3.0,155400.0,70.4,3,venissieux,69200
appartement,4.0,650000.0,123.0,2,champagne au mont d'or,69410
appartement,4.0,425000.0,91.0,5,lyon,69008
appartement,4.0,350000.0,92.0,2,charbonnieres les bains,69260
maison,4.0,209000.0,131.0,MAISON,beaujeu,69430
maison,4.0,299000.0,100.0,MAISON,brussieu,69690
maison,5.0,549000.0,104.0,MAISON,irigny,69540
maison,6.0,499000.0,161.0,MAISON,theize,69620
appartement,2.0,229000.0,55.3,3,lyon,69007
appartement,2.0,210000.0,63.2,6,villeurbanne,69100
appartement,3.0,240000.0,78.3,2,les cheres,69380
appartement,3.0,305000.0,66.0,1,millery,69390
appartement,3.0,108000.0,67.0,6,vaulx en velin,69120
appartement,4.0,488000.0,81.8,9,villeurbanne,69100
appartement,4.0,255000.0,81.2,4,vaulx en velin,69120
maison,4.0,215000.0,80.0,MAISON,coise,69590
maison,5.0,345000.0,81.2,MAISON,meyzieu,69330
maison,7.0,799000.0,168.4,MAISON,la tour de salvagny,69890
maison,10.0,1590000.0,302.9,MAISON,caluire et cuire,69300
appartement,3.0,348000.0,68.1,2,lyon,69008
appartement,4.0,380000.0,80.0,1,genas,69740
appartement,4.0,547000.0,129.0,3,sathonay camp,69580
appartement,4.0,618000.0,110.0,2,charbonnieres les bains,69260
appartement,4.0,341000.0,82.0,1,anse,69480
appartement,4.0,523000.0,96.1,8,villeurbanne,69100
maison,4.0,395000.0,95.0,MAISON,vaugneray,69670
maison,5.0,415000.0,105.0,MAISON,marcilly d'azergues,69380
maison,5.0,322000.0,103.0,MAISON,échalas,69700
maison,6.0,550000.0,202.0,MAISON,colombier saugnieu,69124
maison,6.0,696000.0,147.0,MAISON,lyon,69110
appartement,2.0,145000.0,39.6,3,venissieux,69200
appartement,2.0,219000.0,47.0,RDC,sathonay camp,69580
appartement,2.0,269800.0,42.0,RDC,brindas,69126
appartement,3.0,232000.0,58.0,RDC,vaulx en velin,69210
appartement,3.0,249000.0,76.0,1,l'arbresle,69210
appartement,3.0,259000.0,67.3,4,champagne au mont d'or,69410
appartement,4.0,974000.0,112.3,1,charbonnieres les bains,69260
appartement,5.0,331664.0,103.6,7,vaulx en velin,69120
maison,3.0,385000.0,90.0,MAISON,cailloux sur fontaines,69270
maison,5.0,380000.0,132.0,MAISON,beauvallon,69700
appartement,2.0,310000.0,57.6,1,lyon,69005
appartement,2.0,210000.0,48.9,1,villeurbanne,69100
appartement,3.0,249000.0,103.0,1,toussieu,69780
appartement,3.0,330000.0,73.0,3,tassin la demi lune,69160
appartement,3.0,277000.0,61.3,1,villefranche sur saone,69400
appartement,3.0,345000.0,102.0,RDC,lyon,69002
appartement,3.0,430000.0,71.9,5,lyon,69002
appartement,4.0,499000.0,112.0,1,lyon,69004
appartement,5.0,880000.0,143.0,3,lyon,69110
appartement,5.0,477400.0,95.0,3,neuville sur saone,69250
maison,4.0,310000.0,92.0,MAISON,odenas,69460
maison,6.0,525000.0,142.0,MAISON,lyon,69008
appartement,2.0,234000.0,45.0,RDC,fontaines sur saone,69270
appartement,2.0,195000.0,41.8,RDC,villeurbanne,69100
appartement,2.0,165000.0,38.9,1,neuville sur saone,69250
appartement,2.0,305000.0,45.0,RDC,caluire et cuire,69300
appartement,3.0,190000.0,59.3,2,venissieux,69200
appartement,3.0,179000.0,57.7,3,villeurbanne,69100
appartement,3.0,260000.0,62.2,3,saint laurent de mure,69720
appartement,3.0,375000.0,58.4,3,lyon,69002
appartement,4.0,410000.0,101.0,RDC,lyon,69110
appartement,4.0,320000.0,82.0,6,rillieux la pape,69140
appartement,4.0,358000.0,95.9,1,neuville sur saone,69250
appartement,4.0,330000.0,92.0,1,vourles,69390
maison,3.0,80000.0,66.8,MAISON,tarare,69170
maison,4.0,680000.0,128.0,MAISON,lyon,69009
maison,5.0,599000.0,150.0,MAISON,gleize,69400
maison,5.0,620000.0,137.0,MAISON,sainte consorce,69280
maison,5.0,259000.0,130.0,MAISON,aveize,69610
maison,6.0,198000.0,126.0,MAISON,chambost allieres,69870
maison,6.0,580000.0,140.6,MAISON,lentilly,69210
maison,7.0,780000.0,208.1,MAISON,lyon,69110
maison,9.0,330000.0,218.0,MAISON,bessenay,69690
maison,12.0,780000.0,368.0,MAISON,yzeron,69510
appartement,3.0,395000.0,66.4,1,lyon,69007
appartement,4.0,665000.0,90.0,8,lyon,69008
appartement,4.0,358800.0,81.0,3,corbas,69960
maison,4.0,340000.0,92.0,MAISON,saint julien,69640
maison,5.0,415000.0,125.0,MAISON,saint symphorien d'ozon,69360
maison,5.0,578000.0,128.0,MAISON,oullins pierre benite,69600
maison,8.0,650000.0,274.0,MAISON,saint symphorien d'ozon,69360
appartement,2.0,228000.0,41.2,RDC,genas,69740
appartement,2.0,194000.0,42.6,3,vaulx en velin,69210
appartement,4.0,671000.0,83.7,12,lyon,69006
appartement,4.0,638000.0,82.4,12,villeurbanne,69100
appartement,4.0,606000.0,88.1,2,caluire et cuire,69300
appartement,5.0,299000.0,99.2,3,francheville,69340
maison,4.0,135000.0,77.0,MAISON,cublize,69550
maison,6.0,480000.0,135.0,MAISON,letra,69620
maison,6.0,925000.0,164.6,MAISON,caluire et cuire,69300
appartement,3.0,219000.0,75.0,1,neuville sur saone,69250
appartement,3.0,295000.0,77.0,1,genas,69740
appartement,4.0,475000.0,83.0,RDC,fontaines sur saone,69270
appartement,4.0,359800.0,75.0,3,belleville en beaujolais,69220
appartement,4.0,719900.0,93.0,RDC,saint cyr au mont d'or,69450
appartement,4.0,238000.0,87.4,RDC,lyon,69008
appartement,4.0,520000.0,131.0,5,lyon,69004
appartement,6.0,657000.0,122.3,2,lyon,69006
maison,5.0,418900.0,106.0,MAISON,saint bonnet de mure,69720
maison,5.0,465000.0,130.0,MAISON,l'arbresle,69210
maison,5.0,476800.0,120.0,MAISON,fleurie,69210
maison,10.0,700000.0,253.0,MAISON,corbas,69960
appartement,2.0,250000.0,52.9,3,lyon,69005
appartement,2.0,83000.0,57.0,RDC,feyzin,69320
appartement,2.0,316000.0,40.0,RDC,saint didier au mont d'or,69370
appartement,2.0,127000.0,44.5,RDC,saint fons,69190
appartement,2.0,195000.0,39.6,3,tassin la demi lune,69160
appartement,3.0,225000.0,52.7,1,oullins pierre benite,69310
appartement,3.0,450000.0,84.0,8,lyon,69006
appartement,4.0,539000.0,93.6,1,lyon,69002
maison,5.0,375000.0,103.1,MAISON,lucenay,69480
maison,6.0,630000.0,133.2,MAISON,bron,69500
appartement,3.0,372900.0,64.0,1,longes,69660
appartement,3.0,179900.0,56.1,3,lyon,69005
appartement,3.0,275000.0,57.0,RDC,lyon,69009
appartement,4.0,367000.0,80.0,3,neuville sur saone,69250
maison,6.0,690000.0,165.0,MAISON,chatillon,69380
maison,7.0,820000.0,352.0,MAISON,saint germain nuelles,69210
maison,12.0,1279000.0,283.0,MAISON,saint genis les ollieres,69290
appartement,2.0,159000.0,42.6,2,vaulx en velin,69120
appartement,2.0,240000.0,53.1,2,tassin la demi lune,69160
appartement,2.0,220000.0,51.0,2,lyon,69004
appartement,2.0,299000.0,75.6,4,lyon,69005
appartement,2.0,450000.0,72.7,5,lyon,69006
appartement,3.0,185000.0,56.0,4,givors,69700
appartement,3.0,239200.0,66.7,6,villeurbanne,69100
appartement,4.0,579000.0,86.1,7,lyon,69008
maison,4.0,325000.0,95.0,MAISON,cogny,69640
maison,4.0,449000.0,104.6,MAISON,communay,69360
maison,5.0,579000.0,146.7,MAISON,soucieu en jarrest,69510
maison,6.0,585000.0,226.9,MAISON,sainte consorce,69280
maison,6.0,478000.0,112.0,MAISON,civrieux d'azergues,69380
maison,7.0,650000.0,248.8,MAISON,chatillon,69380
appartement,2.0,200000.0,52.0,6,lyon,69004
appartement,3.0,296000.0,65.0,2,toussieu,69780
appartement,4.0,239000.0,73.0,RDC,saint priest,69800
appartement,4.0,504000.0,87.2,1,genas,69740
appartement,5.0,970000.0,194.0,RDC,lyon,69004
appartement,5.0,510000.0,90.0,4,fontaines sur saone,69270
appartement,6.0,368500.0,120.0,5,bron,69500
maison,4.0,215000.0,95.0,MAISON,cublize,69550
maison,4.0,370000.0,94.0,MAISON,mions,69780
maison,4.0,415000.0,90.0,MAISON,toussieu,69780
maison,5.0,229000.0,185.0,MAISON,saint forgeux,69490
maison,8.0,630000.0,195.0,MAISON,fleurie,69210
maison,8.0,798000.0,237.0,MAISON,saint martin en haut,69850
appartement,2.0,165000.0,49.0,RDC,lyon,69009
appartement,2.0,229000.0,48.3,RDC,lyon,69004
appartement,3.0,205500.0,58.9,1,bron,69500
appartement,3.0,260000.0,69.3,2,oullins pierre benite,69600
appartement,3.0,173250.0,65.0,9,bron,69500
appartement,3.0,265220.0,65.6,1,morance,69480
maison,3.0,940000.0,247.0,MAISON,dommartin,69380
maison,3.0,249000.0,65.0,MAISON,orlienas,69530
maison,4.0,777000.0,95.0,MAISON,champagne au mont d'or,69410
maison,4.0,259000.0,98.7,MAISON,arnas,69400
maison,5.0,430000.0,175.0,MAISON,salles arbuissonnas en beaujolais,69460
appartement,2.0,235000.0,45.0,RDC,lyon,69005
appartement,3.0,288301.0,66.4,1,lyon,69008
appartement,3.0,235000.0,69.3,2,villeurbanne,69100
appartement,3.0,283900.0,65.2,3,venissieux,69200
appartement,4.0,365000.0,87.3,1,fontaines sur saone,69270
appartement,4.0,421000.0,80.8,1,lyon,69008
appartement,4.0,189000.0,78.6,4,venissieux,69200
appartement,6.0,865000.0,188.6,1,lyon,69002
maison,5.0,397600.0,88.5,MAISON,pollionnay,69290
maison,6.0,1149000.0,228.0,MAISON,saint didier au mont d'or,69370
maison,6.0,875000.0,208.0,MAISON,charentay,69220
maison,8.0,400000.0,158.0,MAISON,le perreon,69460
maison,10.0,1800000.0,426.0,MAISON,caluire et cuire,69300
appartement,2.0,249000.0,42.0,RDC,sathonay village,69580
appartement,3.0,330500.0,76.6,1,chasselay,69380
appartement,3.0,372000.0,60.1,3,lyon,69002
appartement,3.0,230000.0,53.6,1,la mulatiere,69350
appartement,3.0,309000.0,68.0,RDC,lozanne,69380
appartement,4.0,320000.0,98.0,11,lyon,69008
appartement,4.0,690000.0,139.0,3,anse,69480
maison,6.0,340000.0,115.7,MAISON,limas,69400
appartement,4.0,480000.0,84.7,2,lyon,69001
appartement,4.0,1130000.0,143.6,5,lyon,69002
maison,8.0,1150000.0,365.0,MAISON,thurins,69510
maison,9.0,735000.0,154.2,MAISON,villeurbanne,69100
appartement,2.0,178000.0,41.3,RDC,lyon,69008
appartement,2.0,169000.0,44.0,1,saint fons,69190
appartement,2.0,137000.0,40.3,RDC,venissieux,69200
appartement,2.0,180000.0,41.0,2,longes,69660
appartement,2.0,149000.0,39.3,1,givors,69700
appartement,3.0,329000.0,66.0,8,lyon,69007
appartement,3.0,389000.0,73.2,1,venissieux,69200
appartement,3.0,170000.0,78.0,1,chatillon,69380
appartement,6.0,364000.0,180.0,RDC,val d'oingt,69620
maison,3.0,347000.0,62.4,MAISON,lyon,69008
maison,4.0,342000.0,107.0,MAISON,bully,69210
maison,5.0,350000.0,138.0,MAISON,saint pierre la palud,69210
maison,5.0,364000.0,123.4,MAISON,condrieu,69420
maison,6.0,1690000.0,223.0,MAISON,lyon,69004
appartement,3.0,328000.0,63.0,RDC,lentilly,69210
appartement,3.0,339000.0,58.0,RDC,limonest,69760
appartement,3.0,240000.0,54.7,1,villeurbanne,69100
appartement,4.0,450000.0,82.0,2,dardilly,69570
appartement,5.0,658000.0,144.0,4,lyon,69005
maison,6.0,415000.0,224.0,MAISON,porte des pierres dorees,69400
appartement,2.0,230000.0,48.6,RDC,lentilly,69210
appartement,2.0,190000.0,51.4,RDC,lyon,69003
appartement,2.0,250000.0,48.9,1,mornant,69440
appartement,4.0,299000.0,95.0,RDC,neuville sur saone,69250
maison,3.0,259000.0,75.0,MAISON,arnas,69400
maison,4.0,317500.0,85.0,MAISON,chessy,69380
maison,4.0,328800.0,90.9,MAISON,solaize,69360
maison,4.0,199900.0,85.0,MAISON,jullie,69840
maison,5.0,535600.0,147.0,MAISON,curis au mont d'or,69250
maison,5.0,520000.0,114.2,MAISON,vaulx en velin,69120
maison,6.0,185000.0,143.0,MAISON,aigueperse,69790
appartement,2.0,227000.0,45.0,1,lentilly,69210
appartement,3.0,129000.0,54.2,RDC,bron,69500
appartement,4.0,440000.0,133.0,RDC,brindas,69126
maison,5.0,390000.0,114.0,MAISON,saint germain au mont d'or,69650
maison,5.0,375000.0,103.0,MAISON,oullins pierre benite,69310
maison,5.0,280000.0,140.0,MAISON,toussieu,69780
maison,7.0,695000.0,154.0,MAISON,bron,69500
maison,7.0,759200.0,213.3,MAISON,villeurbanne,69100
maison,7.0,625000.0,292.0,MAISON,messimy,69510
appartement,2.0,319900.0,45.3,1,saint cyr au mont d'or,69450
appartement,2.0,229000.0,64.0,RDC,lyon,69002
appartement,2.0,94000.0,34.0,3,saint martin en haut,69850
appartement,3.0,199000.0,50.0,RDC,dommartin,69380
appartement,3.0,268800.0,62.0,2,champagne au mont d'or,69410
appartement,3.0,185000.0,58.7,2,feyzin,69320
appartement,3.0,375000.0,64.8,4,lyon,69006
appartement,3.0,299000.0,79.0,7,francheville,69340
appartement,3.0,371000.0,59.8,5,lyon,69002
maison,4.0,316450.0,78.9,MAISON,decines charpieu,69150
maison,4.0,275000.0,90.0,MAISON,quincieux,69650
maison,4.0,829000.0,127.0,MAISON,sathonay village,69580
appartement,3.0,250000.0,69.0,RDC,rillieux la pape,69140
appartement,4.0,295000.0,85.4,1,rillieux la pape,69140
appartement,4.0,499000.0,89.1,4,lyon,69007
maison,5.0,458000.0,142.0,MAISON,coise,69590
appartement,2.0,260000.0,47.0,7,lyon,69004
appartement,3.0,280000.0,68.8,1,lyon,69002
maison,5.0,310000.0,164.3,MAISON,ternay,69360
appartement,3.0,354000.0,60.3,3,lyon,69003
appartement,4.0,610000.0,124.1,RDC,lyon,69005
appartement,4.0,310000.0,101.0,3,écully,69130
appartement,4.0,405000.0,83.8,RDC,caluire et cuire,69300
appartement,2.0,255000.0,45.0,1,charly,69390
appartement,3.0,454000.0,76.7,RDC,genas,69740
appartement,3.0,420000.0,72.2,RDC,lyon,69009
appartement,3.0,270000.0,59.9,RDC,rillieux la pape,69140
appartement,3.0,328000.0,66.8,2,craponne,69290
appartement,4.0,229000.0,70.0,4,vernay,69300
appartement,4.0,1990000.0,137.0,15,lyon,69006
maison,12.0,1195000.0,402.6,MAISON,genas,69740
appartement,3.0,388079.0,63.3,1,villeurbanne,69100
appartement,3.0,294000.0,66.0,1,serezin du rhone,69360
appartement,4.0,649000.0,93.0,13,lyon,69002
appartement,4.0,286000.0,85.7,5,villeurbanne,69100
appartement,4.0,280000.0,80.0,1,vernay,69300
appartement,5.0,500000.0,108.0,8,caluire et cuire,69300
maison,5.0,382600.0,108.0,MAISON,l'arbresle,69210
maison,5.0,650000.0,140.0,MAISON,frontenas,69620
appartement,2.0,275000.0,55.3,3,lyon,69006
appartement,4.0,650000.0,123.7,3,champagne au mont d'or,69410
appartement,4.0,209000.0,87.3,RDC,communay,69360
appartement,4.0,360000.0,85.4,6,lyon,69003
maison,3.0,240000.0,77.3,MAISON,givors,69700
maison,4.0,242000.0,90.0,MAISON,chabaniere,69440
maison,5.0,565000.0,115.0,MAISON,neuville sur saone,69250
maison,5.0,249000.0,81.2,MAISON,givors,69700
maison,7.0,950000.0,224.1,MAISON,dommartin,69380
appartement,3.0,245000.0,69.0,2,simandres,69360
appartement,3.0,352000.0,73.9,1,lyon,69007
appartement,4.0,269000.0,78.1,1,givors,69700
appartement,5.0,229000.0,91.1,2,lyon,69008
appartement,5.0,330000.0,98.7,4,villeurbanne,69100
appartement,2.0,245000.0,46.7,6,venissieux,69200
appartement,2.0,179000.0,43.0,5,bron,69500
appartement,3.0,224000.0,60.9,1,vaulx en velin,69210
appartement,3.0,569000.0,81.1,7,lyon,69006
appartement,3.0,342000.0,70.6,2,francheville,69340
appartement,4.0,299000.0,78.0,8,la mulatiere,69350
appartement,4.0,348500.0,96.0,6,bron,69500
appartement,4.0,169000.0,113.6,2,rillieux la pape,69140
appartement,5.0,650000.0,133.1,RDC,saint didier au mont d'or,69370
maison,5.0,330000.0,100.0,MAISON,bagnols,69620
maison,5.0,359000.0,140.0,MAISON,villie morgon,69910
appartement,4.0,415000.0,86.0,8,lyon,69007
appartement,4.0,499000.0,101.0,2,brindas,69126
appartement,5.0,689000.0,95.0,3,longes,69660
maison,4.0,394000.0,98.0,MAISON,arnas,69400
maison,4.0,168000.0,94.0,MAISON,porte des pierres dorees,69400
maison,6.0,300000.0,146.0,MAISON,saint forgeux,69490
appartement,2.0,244000.0,47.7,4,lyon,69007
appartement,2.0,109000.0,45.9,2,villefranche sur saone,69400
appartement,3.0,379000.0,60.1,5,lyon,69002
appartement,3.0,242000.0,56.0,2,simandres,69360
appartement,3.0,236000.0,55.5,3,vaulx en velin,69210
maison,7.0,880000.0,160.7,MAISON,saint romain au mont d'or,69270
appartement,3.0,279000.0,62.0,2,chassieu,69680
appartement,3.0,395000.0,74.1,1,lyon,69006
maison,4.0,224000.0,85.0,MAISON,beaujeu,69430
maison,5.0,316500.0,90.0,MAISON,loire sur rhone,69700
appartement,2.0,210000.0,46.3,4,villeurbanne,69100
appartement,2.0,248000.0,40.0,1,la tour de salvagny,69890
appartement,3.0,279000.0,60.0,RDC,dommartin,69380
appartement,3.0,410000.0,63.7,7,lyon,69002
appartement,3.0,333000.0,66.0,RDC,toussieu,69780
appartement,4.0,460000.0,111.8,9,lyon,69007
appartement,4.0,490000.0,89.6,RDC,chasselay,69380
appartement,4.0,88000.0,91.0,RDC,saint appolinaire,69170
appartement,4.0,199000.0,75.8,3,villefranche sur saone,69400
appartement,4.0,199000.0,76.0,RDC,bully,69210
appartement,5.0,298000.0,107.4,1,lyon,69005
appartement,5.0,350000.0,94.4,1,longes,69660
maison,4.0,219000.0,85.0,MAISON,grezieu le marche,69610
maison,4.0,290000.0,95.0,MAISON,drace,69220
maison,5.0,499000.0,110.0,MAISON,marcy,69280
appartement,3.0,217050.0,72.4,1,oullins pierre benite,69310
appartement,3.0,143000.0,68.0,7,venissieux,69200
appartement,3.0,335000.0,87.0,10,caluire et cuire,69300
appartement,4.0,534900.0,152.1,5,lyon,69003
appartement,4.0,500000.0,83.2,1,lyon,69008
appartement,4.0,293000.0,80.0,9,rillieux la pape,69140
maison,6.0,365000.0,125.0,MAISON,bully,69210
maison,6.0,595000.0,172.0,MAISON,sathonay village,69580
appartement,2.0,199900.0,42.0,3,champagne au mont d'or,69410
appartement,2.0,315000.0,33.2,3,lyon,69006
appartement,4.0,249000.0,80.6,RDC,lyon,69009
appartement,5.0,149000.0,91.0,14,rillieux la pape,69140
